95.2868,0.2868
95.8328,0.287237
98.1904,0.278983
95.3935,0.286478
97.9498,0.273499
98.7205,0.278749
94.2757,0.292027
95.407,0.289146
94.0305,0.292206
98.0016,0.278564
95.2195,0.288608
95.2265,0.288607
94.0232,0.291702
95.0845,0.287755
95.2948,0.288155
95.6988,0.287121
94.1363,0.292301
95.2852,0.288274
97.9009,0.275511
94.1697,0.291822
94.356,0.292362
95.2886,0.289565
95.7132,0.287515
95.4359,0.287069
95.2056,0.288981
94.2794,0.292536
94.2941,0.292993
94.9635,0.288399
95.3119,0.2895
98.8751,0.277922
94.7264,0.289833
95.7099,0.286999
94.9636,0.288399
98.2847,0.279034
98.3181,0.278562
95.5814,0.288263
99.4106,0.2775
99.3957,0.277427
94.2501,0.291227
94.0619,0.290615
94.094,0.291233
94.3136,0.292057
94.2879,0.291253
95.2304,0.288485
94.7574,0.289572
95.7676,0.287044
95.7257,0.286753
95.6958,0.286293
94.5071,0.291032
95.4132,0.287891
94.9883,0.288058
95.4678,0.28768
94.7492,0.28995
95.2048,0.287682
95.1951,0.288722
95.6776,0.287655
95.1172,0.2884
95.3888,0.288172
95.7257,0.286753
95.5318,0.286724
98.6799,0.278764
100.089,0.276075
95.6637,0.286284
94.3136,0.292057
95.1547,0.288428
95.6206,0.286677
98.6796,0.277638
94.332,0.289739
95.1729,0.288355
95.1439,0.288514
98.1126,0.278912
95.0275,0.287439
94.3144,0.291672
95.4207,0.287724
95.3031,0.285174
94.1191,0.292013
96.3383,0.288075
94.0053,0.291424
94.4229,0.291351
95.7211,0.287333
94.159,0.291421
94.1192,0.292013
94.9883,0.288058
95.7933,0.287849
95.8606,0.286856
95.7676,0.287044
94.4622,0.290728
94.6546,0.289828
94.315,0.291885
94.0526,0.291212
98.5216,0.279024
95.5247,0.286884
94.133,0.290606
94.094,0.291233
95.0275,0.287439
95.1547,0.288428
94.6803,0.288987
95.751,0.287546
95.0132,0.288831
95.8023,0.286811
94.9778,0.288078
95.3995,0.289314
94.9741,0.288379
94.094,0.291233
95.0275,0.287438
94.1121,0.292176
95.5465,0.28534
94.4882,0.291543
95.2807,0.288697
94.1179,0.292169
94.4229,0.291351
95.5867,0.287842
94.0053,0.291425
95.0524,0.288212
95.0453,0.288373
95.7676,0.287044
95.1728,0.28939
95.5247,0.286884
98.3689,0.279018
95.6849,0.287492
95.3065,0.289506
94.133,0.290607
95.5,0.286115
93.9651,0.292109
94.2148,0.292419
95.3484,0.289098
94.1213,0.290713
95.5425,0.287128
95.1547,0.288428
95.7563,0.286526
94.7925,0.290538
94.1081,0.290908
95.1592,0.289113
95.0523,0.288212
95.2643,0.289199
95.4464,0.288531
94.1567,0.292199
94.4622,0.290728
95.0515,0.289385
94.3197,0.290796
95.1983,0.289145
98.4523,0.275074
94.3414,0.291291
95.1547,0.288428
95.2055,0.288981
95.2388,0.288404
95.4132,0.287891
95.7676,0.287045
95.5318,0.286724
98.2575,0.27789
97.896,0.2793
94.7843,0.287279
95.407,0.289146
95.8298,0.285933
94.1434,0.292963
95.404,0.286458
95.6608,0.287931
94.0667,0.291909
97.7627,0.275088
93.7396,0.290487
95.0442,0.289549
99.7038,0.274806
95.0275,0.287438
95.1983,0.289145
98.5005,0.278357
95.146,0.28976
95.3277,0.287914
95.5868,0.287842
96.13,0.289112
95.2265,0.289169
95.4183,0.286139
95.3295,0.286323
95.7183,0.286918
99.7928,0.27464
95.7099,0.286999
95.6849,0.287492
98.6679,0.278038
98.4425,0.279979
99.6387,0.275713
94.8323,0.288069
388.96,-0.897668
99.1503,0.277867
98.6015,0.27846
95.6401,0.288267
94.3022,0.291936
95.5999,0.287473
95.751,0.287546
95.74,0.285348
99.9689,0.276132
95.1971,0.289756
95.4037,0.287093
94.2474,0.292005
97.629,0.275126
98.0854,0.279724
97.8235,0.277716
94.4415,0.292335
94.3528,0.291432
95.2056,0.288981
95.3485,0.289098
96.6114,0.284959
94.978,0.287006
99.4711,0.278227
99.0977,0.27796
95.5967,0.286913
98.2165,0.276488
100.209,0.275368
95.311,0.288418
94.1152,0.290746
98.3892,0.278728
94.3455,0.291599
95.6457,0.287461
99.5433,0.27663
94.2941,0.292993
95.1164,0.288366
93.9802,0.290644
94.3136,0.292056
95.6414,0.286777
94.2221,0.292252
96.2651,0.286189
98.1496,0.278213
97.9598,0.275166
98.0568,0.279736
99.7038,0.274806
94.4772,0.290066
94.9636,0.288399
95.9258,0.287048
94.3455,0.291599
98.122,0.277868
99.6353,0.276369
95.5235,0.288055
95.7243,0.286878
97.9078,0.27921
97.8759,0.28066
98.4683,0.274478
100.142,0.276678
94.1857,0.292618
95.314,0.289339
94.8181,0.288315
95.3542,0.287094
94.7467,0.290942
97.8312,0.279248
95.5566,0.287494
95.5566,0.287494
98.2769,0.276354
95.5285,0.285476
95.7002,0.288039
95.751,0.287546
95.2258,0.289436
97.4025,0.280495
95.8016,0.286299
98.1053,0.279248
95.7676,0.287044
95.314,0.289339
95.1951,0.288722
94.2965,0.291521
95.1508,0.286643
95.1414,0.288158
95.7997,0.286599
94.2082,0.291975
96.0476,0.285949
94.0193,0.290017
99.3898,0.277415
94.2752,0.292296
95.0524,0.288212
93.9802,0.290643
95.6341,0.286941
95.0524,0.288212
98.3448,0.277854
94.9387,0.287625
95.3228,0.288295
94.2372,0.291031
98.3175,0.279526
95.5425,0.287128
98.0947,0.275562
94.2879,0.291253
95.0524,0.288212
94.4622,0.290728
95.5967,0.286913
94.3136,0.292057
98.3018,0.276537
95.2924,0.288444
93.9802,0.290643
98.2532,0.28013
95.6849,0.287492
94.3527,0.291432
94.0443,0.290798
99.4788,0.27645
94.8499,0.287812
95.0275,0.287439
98.2966,0.280266
94.2806,0.29142
95.2474,0.288669
94.721,0.289244
94.2475,0.292005
94.294,0.292599
99.0688,0.27793
95.5138,0.28686
98.2229,0.27819
95.5514,0.285866
95.4464,0.288531
98.183,0.27914
94.0404,0.291595
95.1132,0.288986
95.2063,0.288216
100.049,0.276216
95.1971,0.289757
94.5754,0.288018
95.4678,0.287679
94.3952,0.291739
94.7615,0.287594
98.103,0.275744
99.9187,0.275598
98.6432,0.279254
94.7047,0.28974
94.8004,0.287378
95.3195,0.288683
98.1772,0.277836
95.194,0.287811
98.5283,0.275063
98.1259,0.279456
94.662,0.290969
95.245,0.287716
98.4335,0.279305
94.2356,0.290823
94.2236,0.292451
94.094,0.291233
95.2726,0.288653
95.5285,0.288655
95.8328,0.287237
95.2055,0.288981
99.5191,0.276505
99.3595,0.27801
98.0768,0.279114
95.1416,0.288297
95.7437,0.28771
95.1147,0.289171
96.6475,0.2838
95.0524,0.288212
95.3534,0.288723
94.4489,0.292166
99.9833,0.275778
94.3402,0.29248
95.1022,0.289757
95.2338,0.289004
95.0666,0.287891
95.7132,0.287515
99.7051,0.271338
99.9221,0.277178
98.0223,0.275706
95.682,0.286592
98.1206,0.278833
95.7595,0.28781
95.7933,0.287849
98.3067,0.278312
99.8623,0.276324
94.3144,0.291671
98.4063,0.27481
95.8927,0.286411
99.7691,0.276496
94.6839,0.290197
95.4669,0.286369
95.5896,0.286876
95.6809,0.286163
95.9334,0.286882
94.6982,0.290203
94.7467,0.288969
98.0934,0.279981
95.2433,0.287105
94.3051,0.291789
95.6988,0.287121
95.5867,0.286291
94.6979,0.289896
98.2241,0.280886
95.1852,0.288198
94.2803,0.292457
95.1941,0.287811
94.9603,0.288541
95.4183,0.286139
95.5452,0.287334
94.4677,0.289644
94.673,0.290675
95.6521,0.287898
98.6644,0.278124
98.3217,0.278721
95.1547,0.288428
98.0389,0.27885
98.6646,0.278887
96.328,0.285227
94.094,0.291233
95.5318,0.286724
95.5174,0.286464
95.6849,0.287492
94.3559,0.292362
94.1306,0.292448
99.8094,0.275532
100.203,0.275893
98.3294,0.279212
97.6135,0.28021
95.2448,0.288364
94.5469,0.290096
100.488,0.274124
95.0275,0.287439
95.8842,0.286336
98.1237,0.274907
100.178,0.276157
94.9957,0.287941
94.9564,0.28856
95.1801,0.289225
96.0935,0.285278
95.7183,0.286918
94.3185,0.291911
97.9511,0.275314
99.2075,0.277514
95.6594,0.287734
98.2116,0.279587
100.383,0.274651
95.6879,0.2872
95.5605,0.288087
95.4111,0.286299
93.9802,0.290644
94.0334,0.292562
95.5247,0.286884
95.7257,0.286753
95.7132,0.287515
99.6061,0.275889
94.3952,0.291739
95.311,0.288418
94.3527,0.291432
95.5247,0.286884
98.1397,0.274042
95.564,0.286269
95.6594,0.287734
95.2194,0.288608
98.0556,0.280154
95.2583,0.28744
94.5448,0.29087
95.7918,0.286788
94.7838,0.290822
95.6242,0.287838
98.0793,0.279181
94.159,0.291421
94.087,0.291396
95.203,0.288864
94.201,0.292141
94.263,0.29256
94.1578,0.289588
95.5068,0.28769
95.7009,0.286476
95.5425,0.287128
94.1626,0.292927
95.9258,0.287048
94.069,0.290452
96.077,0.285608
100.222,0.275762
95.7732,0.287054
95.4678,0.287679
95.3988,0.28689
95.3276,0.287914
95.9003,0.286244
99.8512,0.276643
96.6425,0.284588
99.9055,0.275345
99.1567,0.277034
95.9003,0.286245
95.3623,0.28768
95.5117,0.285609
96.2446,0.28375
99.8537,0.276493
95.0028,0.28778
94.1964,0.291448
95.2638,0.285792
95.1519,0.286693
95.5967,0.286913
95.3534,0.288723
95.5465,0.28534
95.4928,0.286274
94.3618,0.291092
95.2529,0.289082
97.5367,0.280528
95.7094,0.286486
95.7652,0.286141
95.4183,0.286139
95.5351,0.287294
95.7066,0.286787
95.6355,0.288154
95.1337,0.289628
99.7526,0.27693
98.4641,0.274164
95.7652,0.286141
95.5318,0.286724
95.6073,0.287308
95.1338,0.284929
95.2055,0.288981
94.914,0.287967
95.194,0.287811
95.4505,0.285683
95.6736,0.286328
95.6467,0.286695
95.5156,0.287497
95.6392,0.288268
95.0894,0.288379
95.7323,0.287593
95.173,0.28901
95.6334,0.287065
95.3223,0.286483
95.4357,0.288795
95.6594,0.287734
95.7915,0.287361
95.5425,0.287128
94.356,0.292362
99.1812,0.277801
95.6521,0.287898
95.7266,0.286369
95.4359,0.28707
95.7322,0.287593
95.7099,0.286999
98.3045,0.273406
94.0667,0.291736
95.3879,0.288482
95.4359,0.28707
95.1938,0.28854
95.7183,0.286918
95.8113,0.286346
95.7257,0.286753
95.7637,0.286361
94.8677,0.288748
95.7652,0.286141
96.0226,0.285637
96.031,0.286083
94.7925,0.290538
95.7397,0.287426
95.2076,0.288468
100.081,0.276397
95.7821,0.286669
95.5773,0.286935
95.443,0.286909
95.7997,0.286599
95.0275,0.287439
95.3578,0.287122
95.72,0.286276
95.669,0.288427
96.1411,0.285129
95.6716,0.285927
95.7874,0.285649
94.3136,0.292057
95.0275,0.287439
95.4752,0.286454
95.4823,0.286293
95.5803,0.286982
95.7291,0.286288
95.7399,0.285348
95.5678,0.287923
95.6595,0.287734
94.5456,0.290216
95.5,0.286115
95.8328,0.287237
95.5247,0.286884
95.1419,0.287383
95.4111,0.286299
95.5925,0.287495
95.7989,0.287197
95.3471,0.287254
95.2716,0.289034
95.1547,0.288428
95.6133,0.286839
120.234,1.00791
118.179,1.01008
116.992,1.02766
118.107,1.01963
117.33,1.01997
120.089,0.991057
118.044,1.02549
117.272,1.0223
117.896,1.02113
117.079,1.02544
118.115,1.02052
116.967,1.02513
118.13,1.01797
117.016,1.02158
117.075,1.01842
117.066,1.02062
117.075,1.02316
118.012,1.02213
117.133,1.02532
118.071,1.01945
118.118,1.02563
117.969,1.02542
117.117,1.0269
117.027,1.02176
117.154,1.01852
117.085,1.02004
118.204,1.02354
117.066,1.02062
118.105,1.03545
118.049,1.02344
118.125,1.02089
117.154,1.01852
117.003,1.021
118.128,1.02169
117.011,1.02081
117.132,1.02081
118.109,1.0185
100.873,1.02706
118.184,1.02418
117.098,1.02557
118.085,1.02593
118.062,1.01969
118.133,1.01757
118.16,1.01723
117.14,1.0205
117.125,1.0212
118.084,1.01966
117.163,1.0188
118.08,1.01923
118.107,1.01963
117.041,1.02133
117.102,1.0226
117.057,1.02171
118.123,1.02197
117.045,1.02191
117.07,1.0257
116.963,1.02117
118.146,1.01794
117.156,1.0223
117.14,1.03445
117.063,1.02195
118.13,1.01797
117.215,1.02118
117.055,1.0216
120.352,0.999848
118.076,1.02223
118.084,1.01966
118.154,1.01738
117.019,1.02184
117.08,1.02901
117.066,1.02062
118.114,1.01818
118.192,1.02409
117.131,1.01912
118.062,1.01969
117.152,1.03732
117.108,1.02001
118.139,1.02194
118.116,1.02722
99.4898,1.02321
117.205,1.02222
117.873,1.02106
117.184,1.02137
119.944,0.991419
121.003,0.99431
117.066,1.02062
118.139,1.02194
117.163,1.01947
118.065,1.02023
117.091,1.02058
117.082,1.02156
118.164,1.02167
117.135,1.02292
118.065,1.02023
118.05,1.02127
117.206,1.02591
117.176,1.01938
117.17,1.03459
117.057,1.02171
117.209,1.03462
116.985,1.02322
117.147,1.02933
116.927,1.02339
118.198,1.01965
117.158,1.02319
117.092,1.0184
117.188,1.01853
118.111,1.03949
117.263,1.02211
117.094,1.01979
117.201,1.03358
117.14,1.0205
118.122,1.02219
118.04,1.02093
117.108,1.02001
117.062,1.01965
117.057,1.02171
117.835,1.02531
117.013,1.02137
118.051,1.02226
118.132,1.02123
117.154,1.02638
118.076,1.02462
117.228,1.02219
117.081,1.02002
118.055,1.02017
116.55,1.0286
117.107,1.02085
117.095,1.02566
118.096,1.01883
120.551,1.0086
117.069,1.02129
117.172,1.01908
118.14,1.02451
117.137,1.01854
117.001,1.02746
116.998,1.03579
117,1.02647
117.13,1.01997
117.02,1.02036
117.182,1.03528
117.137,1.01854
117.145,1.0188
117.072,1.02618
117.14,1.0205
120.297,0.994757
117.221,1.01899
121.047,0.987821
118.758,1.03627
116.961,1.02277
117.041,1.02133
118.146,1.04061
117.202,1.03452
116.997,1.0218
118.078,1.02148
118.153,1.01817
117.132,1.02081
118.115,1.01881
117.088,1.02348
118.12,1.01844
118.155,1.02192
118.026,1.0223
117.08,1.02029
117.107,1.02085
117.091,1.02058
118.089,1.02019
118.04,1.02026
118.147,1.02031
118.126,1.01848
117.053,1.02331
118.109,1.0185
118.137,1.01819
118.172,1.0219
118.065,1.02023
117.899,1.02153
118.08,1.01923
118.159,1.02114
116.991,1.02421
117.011,1.02224
117.041,1.02133
117.141,1.02051
117.1,1.02663
117.082,1.02089
121.003,0.991521
118.089,1.02542
118.065,1.02023
117.068,1.02199
118.12,1.01822
118.107,1.02604
118.05,1.02176
117.159,1.0244
118.146,1.01794
117.041,1.02065
117.173,1.01855
118.019,1.02534
117.995,1.02651
100.604,1.02383
118.185,1.01812
117.102,1.0226
117.038,1.02719
117.126,1.02127
118.015,1.0203
118.052,1.02297
117.149,1.02024
117.041,1.02133
117.135,1.0256
117.041,1.02065
117.186,1.01847
118.056,1.0213
117.106,1.02618
117.088,1.02133
117.956,1.02137
117.306,1.02055
117.175,1.02441
118.156,1.02008
117.124,1.02657
118.016,1.02399
117.122,1.02332
117.108,1.02001
117.984,1.02101
117.11,1.02152
117.199,1.0472
120.928,0.989091
117.242,1.03726
118.04,1.02026
117.102,1.02409
118.152,1.01956
117.077,1.02263
117.994,1.02538
117.326,1.02808
118.048,1.02603
118.063,1.03741
118.137,1.01819
118.1,1.02107
117.02,1.02578
117.087,1.02436
117.18,1.02203
117.15,1.02407
117.091,1.02058
117.217,1.03522
117.063,1.02007
117.091,1.02058
118.065,1.02023
117.091,1.02058
117.087,1.02436
118.153,1.01817
117.098,1.02194
117.02,1.02252
117.108,1.02001
117.237,1.05403
114.282,0.913322
112.995,0.917081
113.68,0.893667
113.266,0.888799
113.215,0.910651
113.291,0.891108
113.266,0.888799
113.359,0.888158
113.272,0.889376
113.052,0.879601
113.309,0.886995
113.239,0.888255
113.478,0.888812
113.218,0.888071
113.344,0.889569
113.206,0.910643
113.362,0.888031
113.322,0.888319
113.115,0.880611
113.201,0.891773
113.195,0.886601
113.158,0.913034
113.399,0.890536
113.246,0.887077
96.417,0.970385
116.552,0.858459
113.299,0.887629
113.185,0.88639
113.2,0.887215
112.532,0.893586
113.245,0.889504
113.383,0.888037
113.278,0.888989
96.7097,0.94425
113.467,0.893137
113.484,0.889448
113.328,0.889318
113.216,0.886573
113.204,0.886824
113.195,0.886601
112.969,0.878305
113.409,0.888086
113.28,0.88979
113.382,0.891803
113.349,0.888143
113.07,0.878505
113.367,0.889958
113.245,0.889504
115.389,0.869809
113.111,0.908354
113.284,0.886522
113.23,0.888032
113.257,0.88676
113.166,0.886527
113.332,0.889227
113.171,0.88445
113.266,0.888799
113.349,0.889949
113.309,0.886995
113.248,0.888422
113.218,0.889023
113.471,0.893488
113.244,0.886494
112.961,0.880014
113.538,0.891562
113.32,0.88807
113.714,0.894403
113.218,0.888071
113.313,0.890677
112.934,0.891594
113.538,0.893911
113.281,0.888507
113.354,0.887606
113.386,0.888581
113.231,0.888647
113.351,0.888392
113.219,0.888349
113.567,0.893535
113.322,0.888319
113.368,0.888583
113.309,0.889253
113.356,0.885899
113.379,0.888631
113.285,0.889791
114.082,0.907698
113.42,0.889188
113.257,0.88676
113.49,0.890022
113.204,0.886824
113.211,0.887479
113.313,0.888663
113.56,0.893526
96.6387,0.930353
113.335,0.889534
113.362,0.888031
113.335,0.889534
113.243,0.887388
113.37,0.886917
113.26,0.888161
113.322,0.888319
113.263,0.887374
113.239,0.888255
112.923,0.88981
113.183,0.886862
113.26,0.888161
113.444,0.914699
113.276,0.88973
113.516,0.8953
113.277,0.887915
113.544,0.894516
113.413,0.88855
112.919,0.878455
113.349,0.889949
113.18,0.91196
113.584,0.895364
116.741,0.865482
113.52,0.893863
113.399,0.914345
113.263,0.887374
113.37,0.914734
113.657,0.895153
113.268,0.887928
113.045,0.880279
113.257,0.886761
113.335,0.889534
97.0483,0.95072
113.322,0.888319
113.255,0.886521
113.081,0.879176
113.322,0.888319
113.289,0.888234
113.316,0.886605
113.254,0.885729
113.371,0.888501
97.7917,0.969268
113.322,0.888319
113.392,0.886774
113.337,0.889835
115.788,0.864277
113.218,0.888071
113.333,0.889375
113.186,0.90942
112.477,0.891726
113.311,0.887863
113.287,0.886889
113.19,0.910195
113.242,0.888911
113.281,0.888507
113.329,0.888958
113.2,0.887215
112.94,0.878897
113.428,0.889864
113.244,0.886494
112.961,0.878805
113.183,0.886862
113.529,0.893292
113.446,0.891328
113.333,0.889141
113.343,0.888225
113.272,0.889376
112.981,0.877801
113.283,0.88861
113.281,0.888507
113.2,0.887215
113.259,0.886863
113.221,0.887188
113.666,0.89541
116.358,0.879196
113.195,0.886601
113.503,0.893433
113.328,0.886842
113.257,0.887911
113.525,0.893327
113.156,0.886315
96.4302,0.968244
113.279,0.888011
113.211,0.887479
113.257,0.88676
113.203,0.886522
113.195,0.886601
113.575,0.894361
113.257,0.88676
113.347,0.88761
113.115,0.896689
112.719,0.897118
113.34,0.914641
113.272,0.889376
113.154,0.886789
113.386,0.888581
113.31,0.88858
113.273,0.88657
113.249,0.887704
113.032,0.880541
113.363,0.888517
113.531,0.893397
113.291,0.891108
113.335,0.889534
113.254,0.886313
113.6,0.89354
113.514,0.892375
112.93,0.890603
112.463,0.892889
113.307,0.889662
113.249,0.887704
113.186,0.90942
113.233,0.886897
113.023,0.880317
113.24,0.88954
113.344,0.89005
113.195,0.886601
113.3,0.889446
113.281,0.888507
113.166,0.886527
113.2,0.887215
113.218,0.889023
113.28,0.88979
113.494,0.893661
113.24,0.88954
113.322,0.888319
113.257,0.887911
113.233,0.886897
113.191,0.886152
113.274,0.887638
113.23,0.887296
113.245,0.910745
113.183,0.886862
113.156,0.909325
113.322,0.888319
113.327,0.887636
113.186,0.90942
96.6155,0.940121
113.266,0.886928
113.372,0.887443
113.377,0.885747
113.324,0.893432
112.967,0.891679
113.314,0.886476
113.385,0.891172
113.498,0.893966
113.144,0.8875
116.615,0.858602
113.192,0.886874
113.011,0.895895
113.284,0.888119
113.192,0.887113
113.025,0.887016
113.158,0.887698
113.092,0.888237
113.092,0.887928
113.099,0.884934
116.082,0.861789
113.853,0.905976
113.251,0.887026
113.217,0.889464
113.855,0.906624
115.917,0.863373
115.928,0.86105
113.221,0.887483
116.468,0.858727
117.143,0.877331
113.168,0.887928
113.092,0.888237
113.961,0.906007
113.218,0.889023
113.227,0.887964
113.036,0.887281
113.222,0.886754
112.993,0.90764
113.104,0.885218
116.331,0.860301
113.093,0.887664
113.1,0.887168
113.09,0.889045
112.98,0.907504
116.028,0.863735
113.093,0.887664
112.89,0.908775
116.395,0.860115
113.221,0.890069
116.355,0.859504
113.09,0.889045
113.091,0.888603
113.092,0.887928
113.184,0.888972
113.147,0.889567
113.112,0.887577
113.035,0.889994
112.98,0.907504
113.228,0.88472
113.189,0.889393
116.391,0.859753
120.113,1.07595
120.03,1.07436
120.002,1.07428
121.702,1.04793
120.022,1.07421
122.579,1.04275
120.107,1.07472
119.079,1.07803
120.067,1.07505
119.984,1.07574
120.005,1.075
120.022,1.07421
120.381,1.07964
120.133,1.0755
122.527,1.0417
120.196,1.0763
122.553,1.04489
119.96,1.07415
119.111,1.07922
120.007,1.07615
118.986,1.07673
120.051,1.07536
120.112,1.07586
119.996,1.07425
119.91,1.07362
121.909,1.05523
122.694,1.04341
120.045,1.07501
119.959,1.07346
119.936,1.07409
120.035,1.07666
120.022,1.07421
119.987,1.07431
120.018,1.07525
119.95,1.0751
119.959,1.07526
120.196,1.0763
122.879,1.04338
122.593,1.04303
119.973,1.07432
120.022,1.074
119.941,1.07491
120.223,1.0797
120.053,1.07588
120.034,1.07554
120.128,1.07615
119.104,1.07902
119.894,1.0739
119.925,1.07502
119.948,1.07393
119.903,1.07295
120.005,1.075
119.976,1.07491
119.947,1.07325
122.658,1.04384
120.118,1.07642
120.112,1.07586
119.994,1.07478
119.95,1.0751
121.713,1.04642
119.922,1.07384
120.048,1.07513
120.034,1.07554
119.95,1.0751
120.213,1.07703
119.922,1.0739
120.034,1.07554
120.053,1.07588
119.804,1.07575
122.738,1.04426
120.167,1.07576
120.005,1.075
120.112,1.07586
120.076,1.07629
119.057,1.07763
119.936,1.07409
119.966,1.07539
120.062,1.07553
120.005,1.075
120.059,1.07601
120.015,1.07452
120.112,1.07586
120.006,1.07485
120.022,1.07421
120.058,1.07587
119.922,1.07384
120.04,1.07455
122.748,1.04447
120.129,1.07728
119.912,1.07438
120.053,1.07588
120.112,1.07586
119.135,1.07957
122.678,1.04194
119.923,1.07622
120.035,1.07666
119.104,1.07902
119.936,1.07409
119.936,1.07409
120.005,1.075
122.592,1.04294
119.984,1.07574
120.037,1.07565
119.936,1.07491
119.994,1.07478
119.071,1.07788
119.118,1.07927
120.069,1.07558
119.961,1.07505
119.986,1.07407
119.95,1.0751
122.557,1.0423
119.96,1.07415
120.005,1.075
120.128,1.07615
120.098,1.07562
120.005,1.075
120.112,1.07586
120.04,1.07455
119.871,1.07636
120,1.07544
120.045,1.07501
122.798,1.04551
120.077,1.07411
122.574,1.04865
120.112,1.07586
122.685,1.04438
120.078,1.07636
120.018,1.07472
122.794,1.04535
119.989,1.0759
119.514,1.08358
120.18,1.07601
119.937,1.07418
120.052,1.07477
120.002,1.07428
120.112,1.07586
120.055,1.07533
120.13,1.07627
120.015,1.07452
120.098,1.07562
119.95,1.0751
119.073,1.07844
